b0,b1,b2,b3,b4,b5,b6,b7
79,4F,9E,79,FC,99,F7,3D
64,DF,BF,8C,78,64,8E,15
B0,40,9E,79,FC,99,F7,3D
28,D0,BF,8C,78,64,88,15
22,D1,BF,8C,78,64,80,15
38,41,9E,79,FC,99,F7,3D
F6,D2,BF,8C,78,64,84,15
4C,42,9E,79,FC,99,F7,3D
52,A8,3F,01,3C,0F,4B,0F
4D,D3,BF,8C,78,64,8A,15
CD,43,9E,79,FC,99,F7,3D
F6,D4,9F,8C,78,64,90,15
F7,44,9E,79,FC,99,F7,3D
8C,45,9E,79,FC,99,F7,3D
9C,D5,9F,8C,78,64,90,15
1F,46,9E,79,FC,99,F7,3D
2B,D6,BF,8C,78,64,92,15
3B,47,9E,79,FD,99,F7,3D
3E,D7,BF,8C,78,64,92,15
76,48,9E,79,FD,99,F7,3D
00,D8,BF,8C,78,64,90,15
E2,D9,BF,8C,78,64,88,15
0B,49,9E,79,FC,99,F7,3D
52,AF,00,00,6A,FF,28,01
0D,4A,9E,79,FC,99,F7,3D
92,DA,BF,8C,78,64,7A,15
2F,DB,BF,8C,78,64,72,15
63,4B,9E,79,FC,99,F7,3D
52,A1,43,01,FF,00,00,02
E9,DC,BF,8C,78,64,66,15
52,A2,43,01,00,01,5B,05
7D,DD,9F,8C,78,64,64,15
63,DE,7F,8C,78,64,66,15
F4,D0,7F,8C,78,64,6E,15
B6,D1,7F,8C,78,64,6A,15
46,D2,7F,8C,78,64,68,15
19,D3,9F,8C,78,64,68,15
52,A8,30,01,78,64,68,15
4D,D4,7F,8C,78,64,64,15
52,A9,30,01,78,64,64,15
44,D5,7F,8C,78,64,5E,15
00,36,9E,79,FC,99,F7,3D
74,D6,7F,8C,78,64,5E,15
52,AB,00,00,01,14,20,14
7D,D7,7F,8C,78,64,5C,15
89,37,9E,79,FC,99,F7,3D
43,D8,7F,8C,78,64,5E,15
C4,38,9E,79,FC,99,F7,3D
52,AD,C0,01,81,49,00,00
15,D9,7F,8C,78,64,58,15
14,39,9E,79,FC,99,F7,3D
52,AE,00,00,FB,13,38,14
12,3A,9E,79,FC,99,F7,3D
1E,DA,7F,8C,78,64,56,15
52,AF,00,00,81,51,00,00
7C,3B,9E,79,FC,99,F7,3D
EB,DB,7F,8C,78,64,52,15
52,A0,3F,01,E6,00,02,00
E9,DC,7F,8C,78,64,50,15
33,3D,9E,79,FC,99,F7,3D
E6,DD,7F,8C,78,64,52,15
B8,3E,9E,79,FC,99,F7,3D
EB,DE,5F,8C,78,64,54,15
78,DF,5F,8C,78,64,56,15
66,3F,9E,79,FC,99,F7,3D
B6,30,DE,79,FC,99,F7,3D
C3,D0,7F,8C,78,64,5A,15
81,D1,7F,8C,78,64,5E,15
3E,31,DE,79,FC,99,F7,3D
FE,32,9E,79,FD,99,F7,3D
55,D2,7F,8C,78,64,5A,15
D2,33,9E,79,FC,99,F7,3D
CA,D3,7F,8C,78,64,52,15
E8,34,9E,79,FC,99,F7,3D
D2,D4,7F,8C,78,64,4C,15
52,A9,00,00,00,2F,00,60
93,35,9E,79,FC,99,F7,3D
9C,D5,7F,8C,78,64,4A,15
47,D6,5F,8C,78,64,42,15
76,D7,5F,8C,78,64,44,15
8C,D8,5F,8C,78,64,50,15
DA,D9,5F,8C,78,64,56,15
52,AE,FF,01,1C,06,E2,FF
BF,3A,9E,79,FD,99,F7,3D
D1,DA,5F,8C,78,64,58,15
D1,3B,9E,79,FD,99,F7,3D
48,DB,5F,8C,78,64,56,15
6E,3C,9E,79,FD,99,F7,3D
76,DD,7F,8C,78,64,4A,15
90,DE,7F,8C,78,64,44,15
66,DF,5F,8C,78,64,36,15
AF,30,9E,79,FC,99,F7,3D
36,D0,5F,8C,78,64,32,15
27,31,9E,79,FC,99,F7,3D
4C,D1,5F,8C,78,64,32,15
53,32,9E,79,FC,99,F7,3D
52,D2,3F,8C,78,64,3A,15
A1,D3,3F,8C,78,64,38,15
6F,D6,3F,8C,78,64,3C,15
7A,D7,3F,8C,78,64,3C,15
96,47,9E,79,FC,99,F7,3D
DB,48,9E,79,FC,99,F7,3D
60,D8,3F,8C,78,64,38,15
52,AD,00,00,00,01,50,05
46,D9,3F,8C,78,64,36,15
52,AE,00,00,00,00,2D,01
19,DA,3F,8C,78,64,36,15
EC,DB,3F,8C,78,64,32,15
62,DC,3F,8C,78,64,2A,15
18,DD,3F,CC,78,64,24,15
92,DE,3F,CC,78,64,20,15
16,DF,1F,4C,79,64,1C,15
52,A3,42,01,FC,99,F7,3D
39,D0,1F,8C,79,64,1C,15
52,A4,42,01,FC,99,F7,3D
67,D1,1F,8C,79,64,1A,15
52,A5,00,00,01,00,E6,E5
86,62,9E,79,FC,A1,F7,3D
72,D2,1F,0C,7A,64,24,15
52,A6,00,00,DC,13,D6,13
C9,D3,1F,0C,7A,64,2A,15
07,63,9E,79,FC,A1,F7,3D
79,64,1E,7A,FC,A5,F7,3D
D4,D4,1F,4C,7A,64,30,15
52,A8,BD,01,D6,13,DC,13
16,D5,1F,4C,7A,64,2C,15
B6,65,5E,7A,FD,A5,F7,3D
36,76,5E,7A,FD,A9,F7,3D
59,D6,1F,8C,7A,64,28,15
74,77,9E,7A,FC,B1,F7,3D
EB,D7,1F,0C,7B,64,20,15
52,AB,44,01,10,00,00,00
A5,88,9E,7A,FC,B1,F7,3D
31,D8,3F,0C,7B,64,1A,15
52,AC,44,01,00,00,10,13
E5,D9,1F,4C,7B,64,1A,15
99,89,1E,7B,FC,B5,F7,3D
9F,8A,1E,7B,FC,B5,F7,3D
A6,DA,1F,4C,7B,64,18,15
D3,8B,5E,7B,FC,BD,F7,3D
4A,DB,1F,CC,7B,64,26,15
BF,DC,FF,CB,7B,64,32,15
63,9C,5E,7B,FD,BD,F7,3D
52,A0,00,00,00,2F,00,60
27,DD,FF,0B,7C,64,42,15
7D,9D,DE,7B,FD,C1,F7,3D
52,A1,C1,01,00,40,80,00
5E,9E,1E,7C,FD,C1,F7,3D
28,DE,1F,0C,7C,64,3A,15
52,A2,C1,01,31,37,31,37
EA,DF,1F,4C,7C,64,32,15
0A,9F,1E,7C,FD,C5,F7,3D
6B,90,5E,7C,FD,C9,F7,3D
66,D0,3F,8C,7C,64,36,15
52,A4,00,00,40,3F,00,00
24,D1,3F,8C,7C,64,32,15
E3,91,5E,7C,FD,C9,F7,3D
03,D2,3F,0C,7D,64,30,15
36,92,9E,7C,FD,CD,F7,3D
60,D3,3F,0C,7D,64,2A,15
B7,93,9E,7C,FD,CD,F7,3D
3F,D4,3F,CC,7B,64,1C,15
01,54,DE,7C,FC,BD,F7,3D
F9,55,DE,7B,FC,BD,F7,3D
CE,D5,1F,CC,7B,64,1C,15
6A,56,DE,7B,FC,BD,F7,3D
81,D6,1F,CC,7B,64,24,15
69,57,DE,7B,FC,B9,F7,3D
E1,D7,1F,8C,7B,64,28,15
B3,D8,1F,8C,7B,64,20,15
40,68,DE,7B,FD,B9,F7,3D
BB,7A,9E,7B,FC,B1,F7,3D
7B,DA,1F,0C,7B,64,08,15
C5,7B,5E,7B,FC,B9,F7,3D
49,DB,FF,8B,7B,64,F2,14
C7,DC,FF,8B,7B,64,EA,14
E6,8C,5E,7B,FC,B9,F7,3D
72,DD,DF,CB,7B,64,EA,14
B7,8D,9E,7B,FC,BD,F7,3D
87,9E,DE,7B,FC,BD,F7,3D
DC,DE,DF,CB,7B,64,E8,14
A7,9F,1E,7C,FC,C5,F7,3D
07,DF,DF,4B,7C,64,EA,14
0F,A0,5E,7C,FC,C9,F7,3D
34,D0,DF,8B,7C,64,E8,14
1A,D1,DF,8B,7C,64,E6,14
87,A1,5E,7C,FC,C9,F7,3D
95,A2,9E,7C,FC,D1,F7,3D
3D,D2,DF,0B,7D,64,E4,14
14,A3,9E,7C,FC,D1,F7,3D
0A,D3,DF,0B,7D,64,F0,14
60,B4,1E,7D,FC,D5,F7,3D
31,D4,DF,4B,7D,64,08,15
BB,D5,DF,4B,7D,64,18,15
AF,B5,5E,7D,FD,D5,F7,3D
92,C6,5E,7D,FD,D9,F7,3D
E7,D6,DF,8B,7D,64,2E,15
3A,D7,FF,CB,7D,64,46,15
AA,C7,5E,7D,FD,D5,F7,3D
45,D8,5E,7D,FD,D5,F7,3D
04,D8,FF,CB,7D,64,44,15
95,D9,5E,7D,FD,D5,F7,3D
4D,D9,1F,4C,7E,64,3A,15
93,DA,5E,7D,FD,D5,F7,3D
5F,DA,5F,4C,7E,64,34,15
52,AD,C0,01,7E,64,34,15
FD,DB,5E,7D,FD,D5,F7,3D
6F,DB,3F,8C,7E,64,30,15
52,AE,00,00,7E,64,30,15
55,DC,3F,8C,7E,64,36,15
8B,EC,5E,7D,FD,D5,F7,3D
52,AF,00,00,FD,D5,F7,3D
7B,ED,5E,7D,FD,D5,F7,3D
04,DD,3F,0C,7E,64,32,15
52,A0,3F,01,9E,13,B7,13
52,FE,5E,7D,FD,D5,F7,3D
02,DE,3F,0C,7E,64,2C,15
52,A1,3F,01,F0,77,00,89
8C,FF,5E,7D,FD,D5,F7,3D
9B,DF,3F,8C,7E,64,26,15
B7,00,9F,7D,FD,D9,F7,3D
EA,D0,3F,CC,7E,64,20,15
D7,D1,3F,CC,7E,64,1C,15
3F,01,9F,7D,FD,D9,F7,3D
44,12,9F,7D,FC,D9,F7,3D
1E,D2,1F,0C,7F,64,12,15
52,A5,4C,01,40,25,00,00
C5,13,9F,7D,FC,D9,F7,3D
59,D3,1F,0C,7F,64,0E,15
52,A6,00,00,D1,8A,0A,0F
54,25,DF,7D,FC,D9,F7,3D
9A,D5,1F,4C,7F,64,0A,15
EF,36,DF,7D,FC,DD,F7,3D
96,D6,FF,8B,7F,64,06,15
9A,37,1F,7E,FC,E1,F7,3D
C4,D7,FF,4B,7F,64,06,15
52,AA,C3,01,0C,24,20,00
C8,48,1F,7E,FC,E1,F7,3D
F5,D8,FF,8B,7F,64,08,15
17,D9,FF,8B,7F,64,10,15
18,49,1F,7E,FC,E1,F7,3D
BC,5A,1F,7E,FC,E1,F7,3D
8C,DA,FF,8B,7F,64,06,15
F7,DB,FF,8B,7F,64,FC,14
41,5B,5F,7E,FC,E5,F7,3D
52,AE,3C,01,C0,00,00,00
FE,5C,5F,7E,FC,E5,F7,3D
54,DC,1F,8C,7F,64,02,15
52,AF,3C,01,0C,00,7A,14
50,DD,FF,8B,7F,64,04,15
94,5D,9F,7E,FC,E9,F7,3D
45,6E,DF,7E,FC,ED,F7,3D
92,DE,FF,8B,7F,64,0C,15
EE,DF,FF,4B,7F,64,12,15
36,6F,DF,7E,FD,ED,F7,3D
52,A2,31,01,32,00,34,01
E5,70,1F,7F,FD,F1,F7,3D
D2,D0,FF,4B,7F,64,1C,15
6D,71,1F,7F,FD,F1,F7,3D
A7,D1,FF,4B,7F,64,2C,15
19,72,1F,7F,FD,F1,F7,3D
A0,D2,1F,4C,7F,64,38,15
52,A5,00,00,00,00,00,C0
98,73,1F,7F,FD,F1,F7,3D
89,D3,1F,4C,7F,64,4C,15
A2,74,1F,7F,FD,F1,F7,3D
19,D4,3F,4C,7F,64,60,15
C0,75,5F,7F,FD,F1,F7,3D
3B,D5,3F,4C,7F,64,6C,15
45,86,5F,7F,FD,F5,F7,3D
05,D6,5F,4C,7F,64,76,15
CC,87,5F,7F,FD,F5,F7,3D
4F,D7,7F,4C,7F,64,60,15
81,88,5F,7F,FD,F5,F7,3D
12,D8,7F,4C,7F,64,58,15
CB,89,9F,7F,FD,F9,F7,3D
E7,D9,9F,4C,7F,64,6C,15
52,AC,FD,01,00,00,00,80
6F,9A,9F,7F,FD,F9,F7,3D
AF,DA,7F,8C,7F,64,7C,15
5A,DB,7F,8C,7F,64,78,15
01,9B,9F,7F,FD,F9,F7,3D
84,DC,9F,8C,7F,64,70,15
95,9C,5F,7F,FD,F9,F7,3D
DF,DD,9F,8C,7F,64,7C,15
65,9D,5F,7F,FD,F9,F7,3D
C5,9E,9F,7F,FD,F9,F7,3D
6D,DE,9F,8C,7F,64,7C,15
52,A1,39,01,FF,00,00,02
1B,9F,9F,7F,FD,F9,F7,3D
61,DF,9F,8C,7F,64,56,15
91,A0,9F,7F,FD,FD,F7,3D
BA,D0,9F,CC,7F,64,2E,15
B4,A1,9F,7F,FC,FD,F7,3D
9B,D1,9F,CC,7F,64,10,15
92,A2,1F,80,FC,FD,F7,3D
CE,D2,5F,CC,7F,64,EC,14
13,A3,1F,80,FC,FD,F7,3D
E4,D3,3F,CC,7F,64,D0,14
F5,D4,FF,0B,80,64,C0,14
EB,B4,1F,80,FC,01,08,3E
B7,B5,1F,80,FC,01,F8,3D
E6,D5,DF,0B,80,64,B2,14
52,A7,00,00,80,64,B2,14
03,B6,1F,80,FC,01,08,3E
70,D6,BF,0B,80,64,B4,14
93,B7,5F,80,FC,01,08,3E
9B,D7,BF,0B,80,64,C4,14
C1,C8,5F,80,FC,01,08,3E
DE,D8,9F,0B,80,64,D6,14
52,AA,7D,01,80,64,D6,14
5C,CA,9F,7F,FC,01,08,3E
52,AC,00,00,F0,A3,00,89
0E,DB,DF,0B,80,64,04,15
32,CB,9F,7F,FC,01,08,3E
52,AD,00,01,E6,00,02,00
20,CC,9F,7F,FD,01,08,3E
34,DC,DF,0B,80,64,02,15
7D,CD,9F,7F,FC,01,08,3E
5C,DD,FF,0B,80,64,12,15
FD,DE,FF,0B,80,64,20,15
5B,CE,9F,7F,FD,01,08,3E
52,A0,00,00,00,00,F0,12
79,DF,1F,0C,80,64,24,15
A2,CF,9F,7F,FD,01,F8,3D
0D,D0,1F,0C,80,64,26,15
C9,D0,9F,7F,FD,01,F8,3D
77,D1,1F,0C,80,64,26,15
41,D1,9F,7F,FD,01,F8,3D
2C,D2,DF,7F,FD,01,F8,3D
7F,D2,3F,0C,80,64,1E,15
AD,D3,DF,7F,FD,01,F8,3D
E0,D3,3F,0C,80,64,16,15
E4,D4,3F,0C,80,64,0A,15
DC,D4,1F,80,FD,01,F8,3D
13,D5,5F,80,FC,01,F8,3D
70,D5,3F,0C,80,64,FC,14
52,A7,00,00,00,00,76,FF
A7,D6,5F,80,FC,01,08,3E
8F,D6,1F,0C,80,64,F2,14
2E,D7,5F,80,FC,01,08,3E
86,D7,1F,0C,80,64,F0,14
AA,E8,5F,80,FC,01,08,3E
97,D8,FF,0B,80,64,F0,14
6C,D9,FF,4B,80,64,EE,14
F0,E9,5F,80,FC,05,08,3E
F6,EA,5F,80,FC,05,08,3E
BF,DA,FF,4B,80,64,F4,14
1E,DB,FF,4B,80,64,FE,14
98,EB,5F,80,FC,05,08,3E
27,EC,5F,80,FC,05,08,3E
DA,DC,FF,4B,80,64,0E,15
59,DD,FF,4B,80,64,16,15
63,ED,1F,80,FD,05,08,3E
E8,EE,1F,80,FD,05,08,3E
9B,DE,FF,4B,80,64,1E,15
36,EF,1F,80,FD,05,08,3E
60,DF,1F,4C,80,64,22,15
52,A1,00,00,E8,1C,00,00
FF,E0,1F,80,FD,05,08,3E
77,D0,1F,4C,80,64,1A,15
77,E1,1F,80,FD,05,08,3E
C2,D1,3F,4C,80,64,14,15
1A,E2,5F,80,FD,05,08,3E
9A,D2,3F,4C,80,64,0A,15
9B,E3,5F,80,FD,05,08,3E
51,D3,3F,4C,80,64,0C,15
52,A5,00,00,0C,24,20,00
03,F4,5F,80,FD,05,08,3E
42,D4,1F,4C,80,64,0A,15
34,D5,1F,4C,80,64,08,15
78,F5,5F,80,FD,05,08,3E
46,F6,5F,80,FC,05,08,3E
4C,D6,1F,4C,80,64,04,15
52,A8,00,01,00,00,00,80
45,D7,1F,4C,80,64,06,15
CF,F7,5F,80,FC,05,08,3E
67,D8,1F,4C,80,64,06,15
82,F8,5F,80,FC,05,08,3E
52,F9,5F,80,FC,05,08,3E
09,D9,1F,4C,80,64,04,15
54,FA,5F,80,FC,05,08,3E
1E,DA,1F,4C,80,64,08,15
52,AC,C3,01,00,01,43,05
97,FB,5F,80,FD,05,08,3E
43,DB,1F,4C,80,64,10,15
E9,DC,1F,4C,80,64,0E,15
28,FC,5F,80,FD,05,08,3E
D8,FD,5F,80,FD,05,08,3E
C2,DD,1F,4C,80,64,0A,15
C7,DF,1F,4C,80,64,0E,15
8D,FF,5F,80,FD,05,08,3E
52,A1,3C,01,00,08,FF,01
1B,D0,1F,4C,80,64,10,15
66,00,60,80,FD,05,08,3E
59,D1,1F,4C,80,64,14,15
EE,01,60,80,FD,05,08,3E
52,A2,00,00,FD,05,08,3E
9A,02,60,80,FD,05,08,3E
A9,D2,1F,4C,80,64,16,15
52,A3,00,00,80,64,16,15
1B,03,60,80,FD,05,08,3E
36,D3,1F,4C,80,64,1E,15
52,A4,00,01,01,00,00,EC
01,D4,3F,4C,80,64,1E,15
21,04,60,80,FD,05,08,3E
52,A5,00,01,FD,05,08,3E
53,D5,3F,4C,80,64,1A,15
5A,05,60,80,FD,05,08,3E
52,A6,00,00,DB,13,F2,13
63,D6,3F,4C,80,64,1A,15
C9,06,60,80,FD,05,08,3E
52,A7,00,00,81,0F,00,00
09,D7,3F,4C,80,64,22,15
40,07,60,80,FD,05,08,3E
52,A8,42,01,CB,0E,00,00
0D,08,60,80,FD,05,08,3E
47,D8,3F,4C,80,64,28,15
52,A9,42,01,81,05,40,00
DD,09,60,80,FD,05,08,3E
35,D9,3F,4C,80,64,28,15
DB,0A,60,80,FD,05,08,3E
79,DA,3F,4C,80,64,1A,15
52,AB,00,00,00,00,00,13
46,DB,5F,4C,80,64,12,15
B5,0B,60,80,FD,05,08,3E
FE,DC,3F,4C,80,64,14,15
A7,0C,60,80,FC,05,08,3E
52,AD,BD,01,88,80,0C,80
CD,0D,A0,80,FC,09,08,3E
3A,DD,3F,8C,80,64,0C,15
6D,0E,60,80,FC,09,08,3E
B0,DE,3F,8C,80,64,08,15
52,AF,00,00,00,30,00,60
B3,0F,60,80,FC,09,08,3E
07,DF,3F,8C,80,64,0C,15
51,00,A0,80,FC,09,08,3E
5C,D0,1F,8C,80,64,10,15
52,A1,38,01,C0,00,00,00
56,D1,1F,8C,80,64,18,15
D9,01,A0,80,FC,09,08,3E
00,02,A0,80,FD,09,08,3E
FD,D2,1F,8C,80,64,24,15
36,D3,1F,8C,80,64,22,15
81,03,A0,80,FD,09,08,3E
19,14,A0,80,FD,09,08,3E
01,D4,3F,8C,80,64,22,15
62,15,A0,80,FD,09,08,3E
64,D5,3F,8C,80,64,12,15
FC,D6,3F,8C,80,64,0E,15
5C,16,A0,80,FC,09,08,3E
52,A7,C3,01,0C,00,7B,14
41,D7,3F,8C,80,64,12,15
D5,17,A0,80,FC,09,08,3E
98,18,A0,80,FC,09,08,3E
DC,D8,1F,8C,80,64,14,15
E5,19,A0,80,FD,09,08,3E
E6,D9,1F,8C,80,64,18,15
E3,1A,A0,80,FD,09,08,3E
DA,DA,1F,8C,80,64,22,15
52,AB,3C,01,AA,57,55,41
67,DB,1F,8C,80,64,2A,15
8D,1B,A0,80,FD,09,08,3E
32,1C,A0,80,FD,09,08,3E
FE,DC,3F,8C,80,64,28,15
ED,DD,3F,8C,80,64,28,15
C2,1D,A0,80,FD,09,08,3E
D3,DE,3F,8C,80,64,32,15
49,1E,A0,80,FD,09,08,3E
40,DF,3F,8C,80,64,30,15
97,1F,A0,80,FD,09,08,3E
28,D0,3F,8C,80,64,30,15
5E,10,A0,80,FD,09,08,3E
D6,11,A0,80,FD,09,08,3E
52,D1,3F,8C,80,64,30,15
A2,12,A0,80,FD,09,08,3E
88,D2,5F,8C,80,64,2E,15
23,13,A0,80,FD,09,08,3E
D3,D3,5F,8C,80,64,30,15
52,A4,83,01,FF,00,00,02
63,D4,5F,8C,80,64,32,15
99,D5,5F,8C,80,64,2A,15
A9,D6,5F,8C,80,64,2A,15
F1,16,A0,80,FD,09,08,3E
F4,D7,5F,8C,80,64,26,15
78,17,A0,80,FD,09,08,3E
35,18,A0,80,FD,09,08,3E
6C,D8,3F,8C,80,64,22,15
02,D9,3F,8C,80,64,20,15
48,19,A0,80,FC,09,08,3E
4E,1A,A0,80,FC,09,08,3E
65,DA,3F,8C,80,64,24,15
E0,DB,3F,8C,80,64,28,15
AA,DC,3F,8C,80,64,26,15
52,AD,00,00,00,00,73,00
F1,DD,3F,8C,80,64,2A,15
17,DE,3F,8C,80,64,24,15
52,AE,00,00,80,64,24,15
E7,DF,3F,8C,80,64,1C,15
52,AF,C2,01,01,00,7E,EE
FF,D0,3F,8C,80,64,14,15
F3,10,A0,80,FC,09,08,3E
52,A0,C2,01,D5,13,E1,13
99,D1,3F,8C,80,64,16,15
7B,11,A0,80,FC,09,08,3E
52,A1,00,00,E3,0E,00,00
C6,22,A0,80,FC,09,08,3E
21,D2,3F,8C,80,64,18,15
52,A2,00,00,C0,13,E9,13
47,23,A0,80,FC,09,08,3E
39,D3,1F,8C,80,64,12,15
AD,D4,1F,8C,80,64,16,15
B4,14,A0,80,FC,09,08,3E
52,A4,3D,01,02,00,00,10
CF,15,A0,80,FC,09,08,3E
07,D5,3F,8C,80,64,28,15
E4,D6,1F,8C,80,64,24,15
38,26,A0,80,FD,09,08,3E
B1,27,A0,80,FD,09,08,3E
92,D7,1F,8C,80,64,1E,15
FC,28,A0,80,FD,09,08,3E
00,D8,3F,8C,80,64,28,15
2C,29,A0,80,FD,09,08,3E
E2,D9,3F,8C,80,64,30,15
88,3A,A0,80,FD,09,08,3E
2D,DA,3F,8C,80,64,28,15
52,AA,00,00,9C,FF,40,00
E6,3B,A0,80,FD,09,08,3E
FC,DB,3F,8C,80,64,2A,15
59,3C,A0,80,FD,09,08,3E
F0,DC,5F,8C,80,64,32,15
61,DD,3F,8C,80,64,32,15
A9,3D,A0,80,FD,09,08,3E
E3,4F,A0,80,FD,09,08,3E
CC,DF,3F,8C,80,64,2A,15
29,D0,5F,8C,80,64,1A,15
2A,40,A0,80,FD,09,08,3E
52,A0,00,00,32,00,41,00
0F,41,A0,80,FC,09,08,3E
A1,D1,3F,8C,80,64,12,15
F1,42,A0,80,FC,0D,08,3E
C4,D2,3F,CC,80,64,0C,15
52,A2,BC,01,AA,57,55,41
EF,D3,3F,CC,80,64,1A,15
70,43,A0,80,FC,0D,08,3E
A7,D4,1F,CC,80,64,22,15
4A,44,A0,80,FC,0D,08,3E
9C,45,A0,80,FD,0D,08,3E
99,D5,1F,CC,80,64,2C,15
6D,D6,1F,CC,80,64,3A,15
0F,46,A0,80,FD,0D,08,3E
86,47,A0,80,FD,0D,08,3E
50,D7,3F,8C,80,64,42,15
DD,D8,3F,CC,80,64,38,15
CB,48,A0,80,FD,0D,08,3E
41,D9,5F,CC,80,64,32,15
1B,49,A0,80,FD,0D,08,3E
1D,4A,A0,80,FD,0D,08,3E
1E,DA,5F,CC,80,64,32,15
67,DB,5F,CC,80,64,2C,15
73,4B,A0,80,FD,0D,08,3E
52,AB,C2,01,13,89,7F,80
77,5C,E0,80,FD,0D,08,3E
79,DC,5F,CC,80,64,2C,15
87,5D,E0,80,FD,0D,08,3E
DE,DD,5F,CC,80,64,32,15
52,AD,00,00,00,13,00,00
C5,6E,E0,80,FD,0D,08,3E
1C,DE,5F,CC,80,64,3A,15
7D,DF,3F,CC,80,64,30,15
1B,6F,E0,80,FD,0D,08,3E
52,AF,3D,01,FF,00,00,02
15,D0,3F,CC,80,64,30,15
EC,80,E0,80,FD,0D,08,3E
64,81,E0,80,FD,0D,08,3E
81,D1,5F,CC,80,64,3A,15
75,92,E0,80,FD,11,08,3E
6D,D2,5F,CC,80,64,3A,15
8B,93,20,81,FD,11,08,3E
AC,D3,5F,0C,81,64,2C,15
A8,D4,5F,0C,81,64,30,15
1C,94,20,81,FC,11,08,3E
CA,95,20,81,FD,11,08,3E
E6,D5,5F,0C,81,64,36,15
F2,D6,5F,0C,81,64,30,15
90,A6,20,81,FD,11,08,3E
19,A7,20,81,FD,11,08,3E
79,D7,3F,0C,81,64,32,15
54,A8,20,81,FD,11,08,3E
3B,D8,5F,0C,81,64,40,15
52,A7,03,01,81,64,40,15
71,D9,5F,0C,81,64,44,15
84,A9,20,81,FD,11,08,3E
52,A8,00,00,FD,11,08,3E
82,AA,20,81,FD,11,08,3E
16,DA,5F,0C,81,64,40,15
52,A9,00,00,81,64,40,15
DB,DB,5F,0C,81,64,40,15
EC,AB,20,81,FD,11,08,3E
52,AA,FC,01,EF,13,F2,13
FD,DC,5F,0C,81,64,44,15
53,AC,20,81,FD,11,08,3E
52,AB,FC,01,FD,11,08,3E
7C,DD,5F,0C,81,64,3E,15
A3,AD,20,81,FD,11,08,3E
52,AC,00,00,FD,11,08,3E
8A,BE,20,81,FD,11,08,3E
D2,DE,5F,0C,81,64,3C,15
54,BF,20,81,FD,11,08,3E
F7,DF,5F,0C,81,64,42,15
9A,D0,5F,4C,81,64,46,15
0E,B0,60,81,FD,15,08,3E
C4,D1,5F,4C,81,64,40,15
86,B1,60,81,FD,15,08,3E
0C,D2,5F,4C,81,64,46,15
F2,B2,60,81,FD,15,08,3E
52,A1,00,00,00,00,0A,04
49,B4,60,81,FD,15,08,3E
23,D4,5F,4C,81,64,4C,15
52,A3,00,00,91,00,00,00
A8,B5,A0,81,FD,19,08,3E
A2,D5,7F,4C,81,64,44,15
52,A4,C2,01,C0,00,00,00
3B,B6,A0,81,FD,19,08,3E
E2,D6,7F,4C,81,64,4C,15
B2,B7,A0,81,FD,19,08,3E
5F,D7,7F,4C,81,64,50,15
52,A6,00,00,FE,47,0A,00
FF,B8,A0,81,FD,19,08,3E
B6,D8,7F,8C,81,64,4A,15
2F,B9,A0,81,FD,19,08,3E
C4,D9,7F,8C,81,64,4A,15
52,A8,3D,01,00,00,62,FF
29,BA,A0,81,FD,19,08,3E
A3,DA,7F,8C,81,64,4E,15
D4,BB,E0,81,FD,1D,08,3E
DA,DB,7F,8C,81,64,50,15
52,AA,00,00,32,00,45,00
6B,BC,E0,81,FD,1D,08,3E
48,DC,7F,8C,81,64,4A,15
52,AB,00,00,0C,24,20,00
7F,DD,7F,8C,81,64,4C,15
9B,BD,E0,81,FD,1D,08,3E
10,BE,E0,81,FD,1D,08,3E
79,DE,7F,8C,81,64,52,15
F6,DF,7F,8C,81,64,52,15
CE,BF,E0,81,FD,1D,08,3E
F2,D0,7F,8C,81,64,58,15
07,B0,E0,81,FD,1D,08,3E
58,B1,20,82,FD,1D,08,3E
CF,D1,7F,8C,81,64,64,15
1E,D2,7F,CC,81,64,64,15
07,B2,20,82,FD,21,08,3E
86,B3,20,82,FD,21,08,3E
D5,D3,7F,CC,81,64,62,15
BC,B4,20,82,FD,21,08,3E
ED,D4,9F,CC,81,64,64,15
C7,B5,20,82,FD,21,08,3E
F8,D5,9F,CC,81,64,5C,15
54,B6,20,82,FD,21,08,3E
9C,D6,9F,CC,81,64,52,15
3D,D7,9F,CC,81,64,4C,15
DD,B7,20,82,FD,21,08,3E
3D,B8,20,82,FC,21,08,3E
8F,D8,9F,CC,81,64,54,15
40,B9,20,82,FD,21,08,3E
75,D9,7F,CC,81,64,50,15
46,BA,20,82,FD,21,08,3E
2A,DA,7F,CC,81,64,50,15
28,BB,20,82,FD,21,08,3E
8B,DB,7F,CC,81,64,5A,15
97,BC,20,82,FD,21,08,3E
EA,DC,7F,CC,81,64,62,15
52,AB,00,00,00,01,56,05
67,BD,20,82,FD,21,08,3E
A2,DD,7F,CC,81,64,5C,15
7F,BE,60,82,FD,25,08,3E
78,DE,9F,0C,82,64,60,15
68,B0,60,82,FD,25,08,3E
D7,D0,9F,0C,82,64,6C,15
AD,D1,9F,0C,82,64,6C,15
E0,B1,60,82,FD,25,08,3E
52,A0,43,01,00,08,FF,01
94,B2,60,82,FD,25,08,3E
F5,D2,9F,0C,82,64,72,15
4E,D3,9F,0C,82,64,7C,15
15,B3,60,82,FD,25,08,3E
