b0,b1,b2,b3,b4,b5,b6,b7
44,D0,1F,D6,81,64,BE,26
04,D1,1F,D6,81,64,D8,26
C6,D2,1F,96,81,64,EA,26
ED,D3,1F,96,81,64,FC,26
33,D4,1F,96,81,64,10,27
61,D5,1F,96,81,64,14,27
69,D6,1F,56,81,64,2C,27
53,D7,3F,56,81,64,32,27
B2,D8,3F,16,81,64,42,27
6A,D9,3F,16,81,64,3C,27
A7,DA,3F,16,81,64,46,27
3E,DB,3F,16,81,64,48,27
D2,DC,5F,16,81,64,40,27
E5,DD,5F,16,81,64,46,27
A9,DE,5F,16,81,64,36,27
A0,DF,5F,D6,80,64,3C,27
F0,D0,5F,D6,80,64,38,27
E6,D1,5F,D6,80,64,32,27
0A,D2,5F,D6,80,64,32,27
51,D3,5F,D6,80,64,2C,27
23,D5,5F,D6,80,64,32,27
E1,D6,3F,D6,80,64,3A,27
F8,D7,5F,D6,80,64,42,27
6C,D8,5F,D6,80,64,3E,27
D6,D9,3F,D6,80,64,50,27
36,DA,5F,96,80,64,50,27
B3,DB,5F,96,80,64,5C,27
AD,DC,5F,96,80,64,5C,27
DD,DD,5F,96,80,64,66,27
27,DE,5F,96,80,64,6A,27
B4,DF,5F,96,80,64,68,27
3C,D0,5F,96,80,64,78,27
36,D1,5F,96,80,64,70,27
92,D2,5F,96,80,64,7C,27
1A,D3,5F,96,80,64,82,27
92,D4,5F,96,80,64,84,27
7B,D5,5F,56,80,64,92,27
E3,D6,5F,56,80,64,8E,27
0A,D7,5F,56,80,64,9C,27
0C,D8,5F,56,80,64,9A,27
1D,D9,5F,56,80,64,A0,27
32,DA,5F,56,80,64,A8,27
AB,DB,5F,56,80,64,A6,27
49,DC,5F,56,80,64,B4,27
7E,DD,5F,56,80,64,B2,27
98,DE,5F,56,80,64,BC,27
5F,DF,5F,56,80,64,B0,27
0F,D0,5F,56,80,64,B4,27
69,D1,5F,56,80,64,B6,27
15,D2,5F,56,80,64,AE,27
06,D3,5F,56,80,64,BC,27
FE,D4,5F,56,80,64,B2,27
C0,D5,5F,56,80,64,BC,27
EC,D6,5F,56,80,64,BE,27
53,D7,5F,56,80,64,C0,27
3C,D8,5F,16,80,64,C8,27
9D,DA,5F,16,80,64,D2,27
50,DB,5F,16,80,64,D2,27
6A,DC,5F,16,80,64,D4,27
15,DD,5F,16,80,64,DE,27
43,DE,7F,16,80,64,E6,27
6F,DF,5F,16,80,64,E2,27
F0,D0,7F,16,80,64,E8,27
06,D1,7F,16,80,64,F2,27
F6,D2,7F,16,80,64,F0,27
3D,D3,7F,16,80,64,F6,27
C5,D4,7F,16,80,64,F8,27
AF,D5,7F,16,80,64,F8,27
A0,D6,7F,16,80,64,04,28
8D,D7,7F,16,80,64,00,28
DF,D8,7F,16,80,64,08,28
F9,D9,7F,16,80,64,06,28
A6,DA,7F,16,80,64,06,28
F2,DB,7F,D6,7F,64,0C,28
75,DC,7F,16,80,64,06,28
FF,DD,7F,D6,7F,64,0C,28
9C,DE,7F,16,80,64,0A,28
4E,DF,7F,D6,7F,64,16,28
43,D0,7F,16,80,64,0E,28
08,D1,7F,D6,7F,64,18,28
F8,D2,7F,D6,7F,64,1A,28
33,D3,7F,D6,7F,64,1C,28
5A,D6,7F,D6,7F,64,34,28
4F,D7,7F,D6,7F,64,34,28
71,D8,7F,D6,7F,64,36,28
6F,D9,7F,D6,7F,64,3C,28
5C,DA,7F,D6,7F,64,36,28
E1,DB,7F,D6,7F,64,3E,28
E3,DC,7F,D6,7F,64,3C,28
7E,DD,7F,D6,7F,64,44,28
E8,DE,7F,D6,7F,64,42,28
5F,DF,7F,D6,7F,64,46,28
37,D0,7F,D6,7F,64,46,28
4D,D1,7F,D6,7F,64,46,28
D1,D2,7F,D6,7F,64,4E,28
3E,D3,7F,D6,7F,64,4E,28
56,D4,7F,D6,7F,64,58,28
68,D5,7F,D6,7F,64,56,28
58,D6,7F,D6,7F,64,56,28
21,D7,7F,D6,7F,64,5C,28
03,D8,7F,D6,7F,64,5C,28
46,D9,7F,D6,7F,64,68,28
21,DA,7F,D6,7F,64,6C,28
09,DB,7F,96,7F,64,78,28
43,DC,7F,96,7F,64,76,28
50,DD,7F,96,7F,64,76,28
FE,DE,7F,96,7F,64,74,28
39,DF,7F,96,7F,64,78,28
12,D0,7F,96,7F,64,80,28
13,D1,7F,96,7F,64,7C,28
F4,D2,7F,96,7F,64,88,28
6B,D3,7F,96,7F,64,80,28
A0,D4,7F,96,7F,64,7E,28
AD,D5,7F,96,7F,64,80,28
9D,D6,7F,96,7F,64,80,28
B4,D7,7F,56,7F,64,7C,28
E6,D8,7F,56,7F,64,74,28
88,D9,7F,56,7F,64,76,28
D5,DB,5F,56,7F,64,78,28
D7,DC,5F,56,7F,64,7A,28
E5,DD,5F,16,7F,64,78,28
30,DE,5F,16,7F,64,86,28
19,DF,3F,16,7F,64,80,28
F7,D0,3F,D6,7E,64,8A,28
D9,D1,3F,D6,7E,64,84,28
45,D2,3F,D6,7E,64,8C,28
92,D3,3F,D6,7E,64,88,28
84,D4,1F,96,7E,64,8A,28
F2,D5,1F,96,7E,64,88,28
B2,D6,1F,96,7E,64,80,28
90,D7,1F,56,7E,64,88,28
C2,D8,1F,56,7E,64,80,28
DC,D9,1F,56,7E,64,8A,28
B5,DA,1F,16,7E,64,7E,28
64,DB,1F,16,7E,64,7C,28
1D,DC,1F,16,7E,64,82,28
EA,DD,1F,D6,7D,64,7E,28
27,DE,FF,D5,7D,64,8E,28
E0,DF,FF,D5,7D,64,82,28
C5,D0,FF,95,7D,64,8A,28
EB,D1,FF,95,7D,64,84,28
6B,D2,FF,95,7D,64,8E,28
60,D3,DF,55,7D,64,8A,28
84,D4,DF,55,7D,64,86,28
51,D5,FF,55,7D,64,80,28
1A,D6,FF,55,7D,64,7C,28
CE,D7,DF,15,7D,64,82,28
4F,D8,DF,15,7D,64,6A,28
05,D9,DF,15,7D,64,6E,28
12,DA,DF,15,7D,64,62,28
98,DB,DF,15,7D,64,5E,28
1C,DC,DF,D5,7C,64,56,28
EF,DD,DF,D5,7C,64,46,28
E6,DF,BF,D5,7C,64,3A,28
C6,D0,BF,D5,7C,64,36,28
F4,D1,BF,D5,7C,64,3A,28
C5,D2,BF,95,7C,64,2A,28
01,D3,BF,95,7C,64,1C,28
C1,D4,BF,95,7C,64,16,28
FF,D5,BF,95,7C,64,18,28
67,D6,BF,95,7C,64,04,28
4A,D7,BF,95,7C,64,00,28
6F,D8,BF,95,7C,64,F8,27
7A,D9,9F,95,7C,64,EA,27
49,DA,9F,95,7C,64,E0,27
C3,DB,9F,95,7C,64,DC,27
2A,DC,BF,95,7C,64,D6,27
25,DD,BF,95,7C,64,D4,27
98,DE,BF,95,7C,64,E4,27
0B,DF,BF,95,7C,64,E6,27
7F,D0,BF,95,7C,64,E4,27
2E,D1,BF,55,7C,64,EE,27
C2,D2,BF,55,7C,64,EE,27
F2,D3,BF,55,7C,64,02,28
2E,D4,BF,55,7C,64,0A,28
B8,D5,BF,55,7C,64,18,28
91,D6,BF,15,7C,64,1E,28
41,D7,DF,15,7C,64,22,28
37,D8,DF,15,7C,64,2C,28
29,D9,DF,15,7C,64,26,28
63,DB,DF,15,7C,64,32,28
45,DC,DF,15,7C,64,36,28
4A,DD,DF,15,7C,64,34,28
74,DE,DF,15,7C,64,2E,28
4F,DF,DF,15,7C,64,30,28
81,D0,BF,15,7C,64,36,28
70,D1,BF,D5,7B,64,46,28
C8,D2,BF,D5,7B,64,48,28
AB,D3,BF,D5,7B,64,52,28
3F,D4,BF,D5,7B,64,56,28
01,D5,BF,D5,7B,64,58,28
22,D6,BF,D5,7B,64,6A,28
BA,D7,DF,D5,7B,64,5A,28
4E,D8,BF,D5,7B,64,54,28
DC,D9,BF,D5,7B,64,44,28
CB,DA,BF,D5,7B,64,48,28
DC,DB,BF,D5,7B,64,3E,28
18,DC,BF,D5,7B,64,48,28
67,DD,BF,D5,7B,64,42,28
F1,DE,BF,D5,7B,64,44,28
0E,DF,BF,D5,7B,64,4C,28
32,D0,BF,D5,7B,64,42,28
92,D1,BF,D5,7B,64,34,28
62,D2,BF,D5,7B,64,36,28
71,D3,BF,D5,7B,64,24,28
AD,D4,BF,D5,7B,64,2C,28
99,D5,BF,15,7C,64,1A,28
B5,D6,BF,15,7C,64,18,28
64,D7,BF,15,7C,64,0E,28
CF,D8,BF,D5,7B,64,1C,28
80,D9,BF,15,7C,64,10,28
07,DA,BF,15,7C,64,04,28
A6,DB,BF,15,7C,64,0E,28
F0,DC,BF,15,7C,64,02,28
1F,DD,BF,15,7C,64,10,28
05,DE,BF,15,7C,64,0C,28
31,D0,9F,15,7C,64,00,28
74,D1,9F,15,7C,64,FC,27
9F,D2,9F,15,7C,64,04,28
70,D3,9F,15,7C,64,04,28
DC,D4,9F,15,7C,64,04,28
FE,D5,9F,15,7C,64,08,28
EA,D6,9F,15,7C,64,0E,28
4B,D7,9F,15,7C,64,10,28
F9,D8,9F,15,7C,64,08,28
AF,D9,9F,15,7C,64,0E,28
EC,DA,9F,15,7C,64,0C,28
8C,DB,9F,D5,7B,64,18,28
53,DC,9F,15,7C,64,06,28
A7,DD,9F,15,7C,64,EE,27
85,DE,9F,15,7C,64,F6,27
CE,DF,9F,15,7C,64,E0,27
7A,D0,7F,15,7C,64,EA,27
A3,D1,9F,15,7C,64,D8,27
9C,D2,7F,15,7C,64,E2,27
10,D3,7F,15,7C,64,D8,27
98,D4,7F,15,7C,64,DE,27
A9,D5,7F,15,7C,64,E0,27
8A,D6,7F,15,7C,64,D2,27
D7,D7,7F,15,7C,64,DE,27
BD,D8,7F,15,7C,64,D2,27
F7,D9,7F,15,7C,64,D6,27
FC,DA,7F,15,7C,64,D8,27
9C,DB,7F,55,7C,64,C0,27
CF,DC,7F,15,7C,64,C8,27
3E,DD,7F,15,7C,64,BA,27
1B,DE,7F,55,7C,64,C4,27
B5,DF,7F,15,7C,64,C6,27
1E,D0,7F,55,7C,64,B6,27
5C,D1,7F,55,7C,64,B2,27
18,D2,7F,55,7C,64,AE,27
9B,D3,7F,55,7C,64,A4,27
FA,D5,7F,55,7C,64,88,27
21,D6,5F,55,7C,64,80,27
53,D7,5F,55,7C,64,7E,27
7E,D8,5F,95,7C,64,72,27
0C,D9,5F,95,7C,64,72,27
C3,DA,5F,95,7C,64,6A,27
0E,DB,5F,95,7C,64,6A,27
AB,DC,5F,55,7C,64,78,27
80,DD,5F,55,7C,64,7C,27
55,DE,5F,55,7C,64,82,27
E2,DF,5F,55,7C,64,86,27
E6,D0,5F,55,7C,64,8C,27
7C,D1,5F,55,7C,64,9C,27
6C,D2,5F,55,7C,64,8E,27
F3,D3,5F,55,7C,64,86,27
5F,D4,5F,55,7C,64,86,27
B9,D5,5F,55,7C,64,9C,27
95,D6,5F,55,7C,64,9E,27
7C,D7,5F,55,7C,64,8C,27
E5,D8,5F,55,7C,64,A2,27
E8,D9,5F,55,7C,64,9A,27
8F,DA,5F,55,7C,64,9E,27
2E,DB,5F,55,7C,64,94,27
97,DC,5F,95,7C,64,84,27
77,DD,5F,55,7C,64,9A,27
F2,DE,5F,95,7C,64,92,27
02,DF,5F,55,7C,64,96,27
99,D0,5F,95,7C,64,88,27
F4,D1,5F,95,7C,64,7E,27
68,D2,5F,95,7C,64,76,27
87,D3,5F,95,7C,64,76,27
5B,D4,5F,95,7C,64,7E,27
D1,D5,5F,95,7C,64,6E,27
5B,D6,3F,95,7C,64,6A,27
3E,D7,3F,95,7C,64,62,27
70,D8,3F,95,7C,64,68,27
02,D9,3F,95,7C,64,68,27
3B,DA,3F,D5,7C,64,56,27
F6,DB,3F,D5,7C,64,56,27
E8,DC,3F,D5,7C,64,56,27
97,DD,3F,D5,7C,64,5C,27
D9,DE,3F,D5,7C,64,4E,27
A8,DF,3F,D5,7C,64,3E,27
52,D0,3F,D5,7C,64,44,27
BA,D1,3F,D5,7C,64,3E,27
B4,D2,3F,D5,7C,64,4C,27
63,D3,3F,D5,7C,64,48,27
9B,D4,3F,D5,7C,64,46,27
0D,D5,3F,D5,7C,64,54,27
3D,D6,3F,D5,7C,64,54,27
58,D7,3F,D5,7C,64,5C,27
5E,D8,3F,D5,7C,64,5A,27
53,D9,3F,D5,7C,64,62,27
0C,DA,3F,D5,7C,64,62,27
E5,DB,3F,D5,7C,64,64,27
97,DC,3F,D5,7C,64,6E,27
B3,DD,3F,D5,7C,64,5A,27
25,DE,3F,D5,7C,64,5C,27
92,DF,3F,D5,7C,64,58,27
85,D0,3F,D5,7C,64,60,27
F0,D1,3F,D5,7C,64,50,27
2E,D2,3F,15,7D,64,44,27
DD,D3,3F,15,7D,64,46,27
4F,D5,3F,15,7D,64,48,27
A5,D6,3F,15,7D,64,3E,27
94,D7,3F,15,7D,64,38,27
AA,D8,3F,15,7D,64,3A,27
90,D9,3F,15,7D,64,36,27
15,DA,3F,15,7D,64,40,27
6E,DB,3F,15,7D,64,3C,27
48,DC,3F,15,7D,64,38,27
63,DD,3F,15,7D,64,3C,27
F5,DE,3F,15,7D,64,3A,27
F4,DF,3F,15,7D,64,42,27
62,D0,3F,15,7D,64,32,27
25,D1,3F,55,7D,64,32,27
ED,D2,3F,55,7D,64,34,27
72,D3,3F,55,7D,64,3C,27
68,D4,3F,55,7D,64,40,27
A8,D5,3F,55,7D,64,3E,27
D3,D6,5F,95,7D,64,46,27
C6,D7,5F,95,7D,64,46,27
88,D8,5F,95,7D,64,4C,27
DB,D9,5F,D5,7D,64,4E,27
98,DA,5F,D5,7D,64,4C,27
F2,DB,9F,D5,7D,64,56,27
A4,DC,9F,D5,7D,64,5A,27
A4,DD,9F,D5,7D,64,68,27
5E,DE,9F,D5,7D,64,64,27
6A,DF,9F,15,7E,64,62,27
15,D0,7F,15,7E,64,4E,27
E3,D1,7F,15,7E,64,54,27
7F,D2,7F,15,7E,64,5C,27
F6,D3,7F,55,7E,64,62,27
36,D4,7F,55,7E,64,68,27
D0,D5,7F,55,7E,64,72,27
C4,D6,7F,55,7E,64,74,27
F5,D7,7F,55,7E,64,72,27
D7,D8,7F,55,7E,64,72,27
B2,DA,7F,55,7E,64,7E,27
68,DB,7F,55,7E,64,88,27
4E,DC,7F,55,7E,64,8C,27
41,DD,7F,55,7E,64,8E,27
7F,DE,7F,55,7E,64,94,27
B8,DF,7F,55,7E,64,98,27
B3,D0,7F,55,7E,64,A2,27
8E,D1,7F,55,7E,64,9E,27
5A,D2,7F,55,7E,64,9A,27
EE,D3,7F,95,7E,64,98,27
6D,D4,5F,95,7E,64,86,27
34,D5,5F,95,7E,64,76,27
C0,D6,5F,95,7E,64,60,27
3F,D7,5F,D5,7E,64,44,27
6F,D8,5F,D5,7E,64,2E,27
54,D9,3F,D5,7E,64,08,27
A1,DA,3F,D5,7E,64,F0,26
A7,DB,3F,D5,7E,64,D6,26
35,DC,3F,D5,7E,64,CC,26
FC,DD,3F,D5,7E,64,BA,26
52,DE,3F,D5,7E,64,B8,26
95,DF,3F,D5,7E,64,B4,26
FD,D0,3F,D5,7E,64,B4,26
41,D1,3F,D5,7E,64,C0,26
89,D2,3F,D5,7E,64,C6,26
CE,D3,3F,D5,7E,64,DA,26
8B,D5,3F,D5,7E,64,F0,26
7D,D6,3F,D5,7E,64,02,27
3C,D7,3F,D5,7E,64,0C,27
FE,D8,3F,D5,7E,64,1C,27
F3,D9,3F,D5,7E,64,24,27
C0,DA,3F,D5,7E,64,2E,27
ED,DB,3F,D5,7E,64,3E,27
45,DC,3F,D5,7E,64,42,27
10,DD,5F,D5,7E,64,54,27
86,DE,5F,D5,7E,64,52,27
41,DF,5F,D5,7E,64,5E,27
72,D0,5F,D5,7E,64,60,27
08,D1,5F,D5,7E,64,60,27
E4,D2,5F,D5,7E,64,60,27
3C,D3,5F,D5,7E,64,54,27
D8,D4,5F,D5,7E,64,58,27
9C,D5,5F,15,7F,64,4E,27
18,D6,5F,15,7F,64,50,27
9D,D7,5F,15,7F,64,48,27
D3,D8,5F,15,7F,64,42,27
85,D9,5F,15,7F,64,44,27
6C,DA,5F,15,7F,64,38,27
E9,DB,5F,15,7F,64,34,27
D8,DC,7F,15,7F,64,2A,27
BB,DD,7F,15,7F,64,22,27
15,DE,7F,15,7F,64,20,27
43,DF,5F,55,7F,64,18,27
2E,D0,5F,15,7F,64,1C,27
4D,D1,5F,55,7F,64,1A,27
E3,D2,5F,15,7F,64,22,27
34,D3,5F,15,7F,64,26,27
76,D4,7F,55,7F,64,2A,27
A8,D5,7F,55,7F,64,34,27
5E,D6,7F,55,7F,64,40,27
3B,D7,7F,55,7F,64,48,27
C4,D8,7F,15,7F,64,58,27
FA,DA,7F,15,7F,64,6A,27
0A,DB,7F,55,7F,64,6A,27
D5,DC,7F,15,7F,64,78,27
3F,DD,7F,55,7F,64,6E,27
25,DE,7F,55,7F,64,72,27
1E,DF,7F,55,7F,64,6C,27
1A,D0,7F,55,7F,64,66,27
60,D1,7F,55,7F,64,66,27
9F,D2,7F,55,7F,64,54,27
FC,D3,7F,55,7F,64,4E,27
5F,D4,7F,95,7F,64,42,27
04,D5,5F,95,7F,64,3C,27
0C,D6,5F,95,7F,64,38,27
69,D7,5F,95,7F,64,30,27
4B,D8,5F,95,7F,64,30,27
8D,D9,5F,95,7F,64,2E,27
55,DA,7F,95,7F,64,2C,27
08,DB,7F,95,7F,64,34,27
32,DC,7F,95,7F,64,32,27
75,DD,7F,95,7F,64,3C,27
71,DE,7F,95,7F,64,40,27
92,DF,7F,95,7F,64,4A,27
FA,D0,7F,95,7F,64,4A,27
34,D1,7F,95,7F,64,54,27
90,D2,7F,95,7F,64,58,27
47,D3,7F,95,7F,64,5C,27
DC,D4,7F,95,7F,64,68,27
E2,D5,7F,95,7F,64,66,27
A2,D6,7F,95,7F,64,6E,27
1F,D7,7F,95,7F,64,72,27
51,D8,7F,95,7F,64,78,27
07,D9,7F,95,7F,64,7E,27
58,DA,7F,95,7F,64,7E,27
D6,DB,7F,95,7F,64,86,27
80,DC,7F,95,7F,64,8A,27
CE,DE,7F,55,7F,64,96,27
D1,DF,7F,55,7F,64,8E,27
7D,D0,7F,55,7F,64,98,27
08,D1,7F,95,7F,64,94,27
CF,D2,7F,55,7F,64,9E,27
2F,D3,7F,95,7F,64,92,27
EF,D4,7F,95,7F,64,98,27
41,D5,7F,95,7F,64,8E,27
49,D6,7F,95,7F,64,8A,27
E8,D7,7F,95,7F,64,94,27
62,D8,7F,95,7F,64,88,27
28,D9,7F,95,7F,64,8C,27
1B,DA,7F,95,7F,64,86,27
CA,DB,7F,95,7F,64,84,27
9C,DC,7F,95,7F,64,88,27
98,DD,7F,95,7F,64,7E,27
3D,DE,7F,95,7F,64,88,27
B2,DF,7F,95,7F,64,88,27
E2,D0,7F,95,7F,64,8C,27
14,D1,7F,95,7F,64,96,27
94,D2,7F,95,7F,64,9C,27
7B,D3,7F,95,7F,64,9C,27
CB,D4,7F,95,7F,64,9E,27
B2,D5,7F,95,7F,64,AC,27
FD,D6,7F,55,7F,64,A8,27
64,D7,7F,55,7F,64,B2,27
D6,D8,7F,55,7F,64,AA,27
DF,DA,7F,55,7F,64,AC,27
62,DB,7F,55,7F,64,A4,27
09,DC,7F,15,7F,64,A8,27
2D,DD,7F,15,7F,64,9C,27
BB,DE,7F,15,7F,64,9A,27
28,DF,7F,15,7F,64,98,27
84,D0,7F,15,7F,64,8E,27
56,D1,7F,15,7F,64,92,27
36,D2,7F,15,7F,64,88,27
C5,D3,7F,15,7F,64,8A,27
21,D4,7F,15,7F,64,86,27
79,D5,7F,D5,7E,64,92,27
D2,D6,5F,D5,7E,64,92,27
FF,D7,5F,D5,7E,64,96,27
EA,D8,5F,D5,7E,64,A2,27
98,D9,5F,D5,7E,64,A2,27
B7,DA,5F,D5,7E,64,AA,27
F6,DB,5F,D5,7E,64,B0,27
40,DC,5F,D5,7E,64,AC,27
05,DD,5F,D5,7E,64,C0,27
1D,DE,5F,D5,7E,64,BE,27
6C,DF,5F,D5,7E,64,CE,27
2F,D0,9F,D5,7E,64,CE,27
D9,D1,9F,D5,7E,64,D4,27
45,D2,9F,D5,7E,64,DC,27
DA,D3,9F,D5,7E,64,D4,27
06,D4,9F,D5,7E,64,DC,27
00,D5,9F,D5,7E,64,D6,27
40,D6,9F,D5,7E,64,DE,27
25,D7,9F,D5,7E,64,D6,27
07,D8,9F,D5,7E,64,D6,27
4D,D9,9F,D5,7E,64,D2,27
BA,DA,9F,D5,7E,64,CE,27
E7,DB,9F,D5,7E,64,D6,27
75,DC,9F,D5,7E,64,CC,27
7A,DD,9F,D5,7E,64,CE,27
5B,DF,9F,D5,7E,64,CC,27
87,D0,9F,D5,7E,64,D2,27
71,D1,9F,D5,7E,64,C8,27
35,D2,9F,D5,7E,64,D4,27
4A,D3,9F,D5,7E,64,CC,27
E6,D4,9F,D5,7E,64,CC,27
E0,D5,9F,D5,7E,64,C6,27
BC,D6,9F,D5,7E,64,CC,27
C5,D7,9F,D5,7E,64,C6,27
FB,D8,9F,D5,7E,64,C4,27
95,D9,9F,D5,7E,64,C6,27
96,DA,9F,15,7F,64,BA,27
63,DB,9F,15,7F,64,BE,27
45,DC,9F,15,7F,64,BA,27
4A,DD,9F,15,7F,64,B8,27
DC,DE,9F,15,7F,64,BE,27
77,DF,9F,15,7F,64,B8,27
91,D0,9F,15,7F,64,C0,27
41,D1,9F,15,7F,64,BE,27
07,D2,9F,15,7F,64,C0,27
98,D3,9F,15,7F,64,C8,27
60,D4,9F,15,7F,64,C6,27
D2,D5,9F,15,7F,64,D2,27
65,D6,BF,15,7F,64,D0,27
00,D7,BF,15,7F,64,D8,27
F1,D8,9F,15,7F,64,D4,27
50,D9,BF,15,7F,64,D8,27
5B,DA,BF,15,7F,64,D6,27
AE,DB,BF,15,7F,64,D2,27
DC,DC,BF,15,7F,64,D8,27
24,DD,9F,15,7F,64,D0,27
96,DE,9F,15,7F,64,D0,27
B1,DF,9F,15,7F,64,CC,27
A9,D0,9F,15,7F,64,C4,27
9B,D1,9F,15,7F,64,C8,27
AD,D2,9F,15,7F,64,BE,27
7C,D4,9F,15,7F,64,C4,27
16,D5,9F,15,7F,64,C4,27
3A,D6,9F,15,7F,64,C6,27
43,D7,9F,15,7F,64,CC,27
7D,D8,9F,15,7F,64,CE,27
37,D9,9F,15,7F,64,CA,27
C0,DA,9F,15,7F,64,D6,27
29,DB,9F,15,7F,64,D0,27
5B,DC,9F,15,7F,64,DA,27
87,DD,BF,15,7F,64,D4,27
11,DE,BF,15,7F,64,D2,27
BA,DF,BF,15,7F,64,D4,27
42,D0,BF,15,7F,64,CC,27
8C,D1,BF,15,7F,64,D2,27
D4,D2,BF,15,7F,64,CC,27
03,D3,BF,15,7F,64,C8,27
97,D4,BF,15,7F,64,CC,27
B5,D5,BF,15,7F,64,C0,27
26,D6,9F,15,7F,64,C4,27
3A,D7,BF,15,7F,64,BE,27
0D,D8,9F,15,7F,64,C6,27
C0,D9,BF,15,7F,64,C0,27
20,DA,9F,15,7F,64,C6,27
ED,DB,9F,15,7F,64,C6,27
F3,DC,9F,15,7F,64,C6,27
EE,DF,BF,15,7F,64,DA,27
86,D0,BF,15,7F,64,DA,27
D8,D1,BF,15,7F,64,DC,27
4B,D2,BF,15,7F,64,E4,27
DB,D3,BF,15,7F,64,DC,27
14,D4,BF,15,7F,64,E6,27
1D,D5,BF,15,7F,64,DC,27
31,D6,BF,15,7F,64,DE,27
54,D7,BF,15,7F,64,D6,27
3E,D8,BF,15,7F,64,DA,27
9F,D9,9F,15,7F,64,D6,27
63,DA,BF,15,7F,64,D2,27
45,DB,9F,15,7F,64,DA,27
94,DC,BF,15,7F,64,D4,27
D3,DD,BF,15,7F,64,DA,27
59,DE,BF,15,7F,64,DE,27
16,DF,9F,15,7F,64,E0,27
DD,D0,BF,15,7F,64,E4,27
9F,D1,BF,15,7F,64,E0,27
03,D2,BF,15,7F,64,E8,27
B8,D3,BF,15,7F,64,E6,27
2C,D4,BF,15,7F,64,E2,27
12,D5,BF,15,7F,64,EC,27
1A,D6,BF,15,7F,64,E8,27
47,D7,BF,15,7F,64,E4,27
1A,D8,BF,15,7F,64,DC,27
B4,D9,9F,15,7F,64,E0,27
DC,DA,9F,15,7F,64,D4,27
59,DB,9F,15,7F,64,D8,27
0F,DC,9F,15,7F,64,D4,27
8C,DD,9F,15,7F,64,CC,27
8A,DE,9F,15,7F,64,D2,27
49,D0,9F,15,7F,64,D4,27
33,D1,9F,15,7F,64,D4,27
29,D2,9F,D5,7E,64,D6,27
22,D4,9F,D5,7E,64,DA,27
0F,D5,9F,D5,7E,64,E6,27
3F,D6,9F,D5,7E,64,E6,27
5A,D7,9F,D5,7E,64,EE,27
FF,D8,BF,D5,7E,64,EC,27
1D,D9,BF,D5,7E,64,F4,27
42,DA,BF,D5,7E,64,F4,27
03,DB,BF,D5,7E,64,EE,27
8D,DC,BF,D5,7E,64,F6,27
F8,DD,BF,15,7F,64,EC,27
BC,DE,BF,D5,7E,64,EE,27
B5,DF,BF,15,7F,64,E4,27
94,D0,9F,D5,7E,64,E0,27
B5,D1,9F,D5,7E,64,DE,27
FB,D2,9F,15,7F,64,D2,27
C6,D3,9F,D5,7E,64,D6,27
0C,D4,9F,15,7F,64,CC,27
7A,D5,9F,15,7F,64,CE,27
56,D6,9F,15,7F,64,CC,27
D5,D8,9F,15,7F,64,D2,27
51,D9,9F,D5,7E,64,D0,27
46,DA,9F,D5,7E,64,DC,27
AF,DB,9F,D5,7E,64,DA,27
EA,DC,9F,D5,7E,64,E4,27
46,DD,BF,D5,7E,64,E2,27
98,DE,BF,D5,7E,64,E8,27
9B,DF,BF,D5,7E,64,F2,27
5B,D0,BF,D5,7E,64,EE,27
0E,D1,9F,D5,7E,64,F0,27
4A,D2,9F,D5,7E,64,EC,27
77,D3,9F,15,7F,64,E8,27
2D,D4,9F,D5,7E,64,EA,27
F9,D5,9F,15,7F,64,E4,27
1B,D6,9F,D5,7E,64,E0,27
2C,D8,9F,D5,7E,64,E0,27
CB,D9,9F,15,7F,64,D8,27
86,DD,9F,D5,7E,64,DC,27
0C,DE,9F,D5,7E,64,D8,27
FC,DF,9F,D5,7E,64,E0,27
CF,D0,9F,D5,7E,64,DE,27
72,D2,9F,D5,7E,64,E8,27
ED,D3,9F,D5,7E,64,E0,27
31,D4,9F,D5,7E,64,E8,27
0E,D7,9F,D5,7E,64,E0,27
19,D9,9F,D5,7E,64,DC,27
F8,DA,9F,15,7F,64,D2,27
83,DC,9F,15,7F,64,CE,27
66,DD,9F,D5,7E,64,CC,27
4E,DE,9F,15,7F,64,C4,27
0F,DF,9F,D5,7E,64,C2,27
0B,D0,9F,D5,7E,64,C8,27
39,D1,9F,D5,7E,64,C4,27
A5,D2,9F,D5,7E,64,CC,27
10,D4,9F,15,7F,64,CE,27
08,D6,9F,D5,7E,64,D2,27
6D,D7,9F,D5,7E,64,DA,27
6B,D8,9F,D5,7E,64,DC,27
7A,D9,9F,D5,7E,64,E6,27
01,DA,9F,D5,7E,64,E0,27
F4,DB,9F,D5,7E,64,E4,27
95,DC,9F,D5,7E,64,DC,27
00,DD,9F,15,7F,64,D6,27
34,DE,9F,D5,7E,64,DC,27
9B,D0,9F,D5,7E,64,D0,27
CF,D1,9F,15,7F,64,C6,27
23,D2,9F,15,7F,64,C6,27
26,D3,9F,D5,7E,64,C6,27
EE,D4,9F,15,7F,64,BE,27
32,D5,9F,15,7F,64,C2,27
B4,D6,9F,15,7F,64,BE,27
FD,D7,9F,D5,7E,64,C2,27
83,D8,9F,15,7F,64,BE,27
CA,DA,9F,D5,7E,64,C6,27
D5,DB,9F,15,7F,64,C2,27
5E,DD,9F,D5,7E,64,C8,27
D4,DE,9F,D5,7E,64,CC,27
